zip,lat,lon
10610,41.119008,-73.732996
11231,40.6788,-74.00254
11380,40.651378,-73.870779
13634,44.015332,-76.05711
14240,42.768413,-78.887094
11569,40.593996,-73.58039
11934,40.797772,-72.79719
14542,43.144795,-76.860779
10921,41.332519,-74.35931
13761,42.206745,-75.74488
14830,42.140881,-77.04793
12788,41.784477,-74.59109
13364,42.954541,-75.616793
10013,40.720666,-74.00526
10958,41.384738,-74.41571
13640,44.318866,-75.99068
14751,42.298328,-79.006231
10129,40.780751,-73.977182
11243,40.645099,-73.945032
12256,42.614852,-73.970812
12835,43.292593,-73.978
13339,42.943602,-74.64717
11766,40.929242,-73.01317
12168,42.552127,-73.39593
13132,43.262012,-76.22912
12189,42.729278,-73.70913
12227,42.614852,-73.970812
12548,41.664239,-74.1106
10152,40.758611,-73.97223
11964,41.060843,-72.33159
13756,42.018923,-75.11339
13777,42.254154,-76.01194
10132,40.780751,-73.977182
12153,42.638579,-73.48051
12805,43.246117,-73.455519
13039,43.171707,-76.09505
13077,42.680693,-76.18566
13442,43.239274,-75.47796
13842,42.376254,-74.72258
14217,42.968707,-78.8745
14601,43.286024,-77.684264
10031,40.826201,-73.94879
13308,43.236303,-75.68087
13219,43.041566,-76.22072
14827,42.178527,-77.141357
12454,42.280261,-74.18349
10591,41.080196,-73.85721
12511,41.759905,-73.743714
12791,41.807694,-74.87957
13627,43.818705,-75.480342
10003,40.732509,-73.98935
11509,40.589538,-73.72915
11802,40.754757,-73.601772
12428,41.727588,-74.42061
13440,43.217069,-75.45531
14202,42.886357,-78.8779
14488,42.729839,-77.773919
10926,41.299334,-74.14049
11693,40.596959,-73.81978
12204,42.683727,-73.73329
10151,40.763419,-73.973971
14505,43.160635,-77.16948
11563,40.656974,-73.67306
12842,43.761451,-74.26631
10271,40.708669,-74.01043
12085,42.694777,-73.905271
12440,41.801696,-74.14187
13092,42.643214,-76.42578
14484,42.558227,-78.047214
11776,40.911082,-73.04966
13406,43.137624,-74.947
11236,40.640527,-73.90362
11726,40.680892,-73.39609
13465,42.954541,-75.616793
14260,42.768413,-78.887094
12804,43.330471,-73.67816
14067,43.20258,-78.56868
14775,42.254906,-79.69185
14769,42.372864,-79.47523
13734,42.063671,-76.40638
14012,43.337798,-78.52955
11241,40.645099,-73.945032
13305,43.818705,-75.480342
10954,41.100182,-74.0133
12989,44.519178,-74.06053
11203,40.649059,-73.93304
12007,42.482455,-73.936671
11044,40.754757,-73.601772
11206,40.702348,-73.94288
11436,40.674146,-73.79687
13631,43.818705,-75.480342
13815,42.541733,-75.52612
14904,42.072024,-76.80393
11353,40.651378,-73.870779
14735,42.456047,-78.0973
12949,44.746861,-74.660413
11696,40.651378,-73.870779
12575,41.478722,-74.15626
10989,41.119788,-73.94455
12201,42.614852,-73.970812
12169,42.57612,-73.44559
12732,41.545318,-74.87533
12106,42.388394,-73.70726
12404,41.811322,-74.23471
14485,42.879208,-77.60183
14126,43.330443,-78.72666100000001
13730,42.232991,-75.53429
12928,43.95037,-73.48357
12192,42.413742,-73.81773
12913,44.421547,-73.99256
14042,42.474779,-78.47303
14145,42.720756,-78.43429
13608,44.243007,-75.60331
14745,42.4777,-78.140343
13599,43.239274,-75.47796
14486,42.915297,-77.949818
11958,41.03687,-72.45341
12602,41.759905,-73.743714
13203,43.061116,-76.13733
13318,42.937739,-75.24946
10913,41.062779,-73.96016
10707,40.958689,-73.82363
12555,41.387822,-74.354699
10257,40.780751,-73.977182
14462,42.681361,-77.75302
10462,40.842173,-73.85862
13783,41.985839,-75.28214
12585,41.721384,-73.7162
13456,43.005669,-75.26202
14766,42.357543,-78.807283
12581,41.89187,-73.69888
13342,42.64743,-75.17793
11010,40.701702,-73.67562
11105,40.774686,-73.90816
14480,42.837786,-77.70625
12301,42.833261,-74.058015
10020,40.758667,-73.98024
13550,43.026416,-74.982271
14125,43.077433,-78.27816
10545,41.119008,-73.732996
11247,40.645099,-73.945032
12120,42.456127,-74.14059
11753,40.786544,-73.53675
12574,41.915068,-73.95173
13409,42.967906,-75.59457
14435,42.706781,-77.68103
10984,41.208327,-74.02105
12040,42.646742,-73.371611
11232,40.655481,-74.00424
12998,44.08267,-73.530601
14267,42.768413,-78.887094
13162,43.18852,-75.712551
10469,40.868643,-73.84735
11362,40.759686,-73.73322
14782,42.265234,-79.26035
12066,42.784091,-74.3116
11204,40.618944,-73.98473
11388,40.651378,-73.870779
14722,42.187468,-79.450523
14846,42.542056,-77.99501
14826,42.484672,-77.49846
12473,42.260709,-74.03078
10280,40.707467,-74.0178
10931,41.126395,-74.16718
11598,40.633103,-73.71404
13849,42.343576,-75.3146
12843,43.569961,-73.98345
10022,40.759015,-73.96732
10171,40.756099,-73.97401
14001,43.024558999999996,-78.50414
13838,42.304177,-75.39563
14820,42.192615,-77.35979
14033,42.655098,-78.68472
11704,40.719249,-73.35829
14458,42.855029,-77.668326
14538,43.283582,-77.142027
13901,42.142575,-75.88783
14783,42.100539,-78.87967
12978,44.664956,-73.761204
13153,42.991112,-76.451147
14304,43.091106,-78.96249
13695,44.140791,-74.912493
10514,41.167455,-73.77597
12077,42.600551,-73.79621
12087,42.434883,-73.89271
12885,43.538744,-73.80527
14212,42.894758,-78.82303
11562,40.665202,-73.668274
11714,40.740662,-73.48631
11786,40.94993,-72.89533
12955,44.787489,-73.98702
14204,42.884008,-78.86152
14822,42.442261,-77.84125
12063,42.559697,-73.63335000000001
14432,42.965372,-77.14416
10302,40.631127,-74.13715
11501,40.747188,-73.63808
12950,44.322102,-73.5404
13321,43.090027,-75.387088
14101,42.393206,-78.52655
10111,40.759235,-73.97775
14853,42.447373,-76.483703
14639,43.286024,-77.684264
14272,42.768413,-78.887094
14026,42.941025,-78.68548
14731,42.286037,-78.65425
11553,40.703502,-73.59306
12980,44.63091,-74.53721
14470,43.221689,-78.04393
10197,40.780751,-73.977182
12035,42.722477,-74.35064
13080,43.07446,-76.47874
12561,41.751566,-74.09475
12778,41.65974,-74.812
13645,44.533125,-75.192865
10976,41.028647,-73.92817
13368,43.637104,-75.3483
10530,41.025114,-73.80635
10473,40.818514,-73.85893
10983,41.025897,-73.95118
13830,42.428818,-75.62459
13846,42.344248,-75.05323
14225,42.929891,-78.75813
13056,42.677155,-76.105201
13317,42.867490000000004,-74.57435
10274,40.780751,-73.977182
10590,41.256639,-73.54076
11256,40.645099,-73.945032
11593,40.754757,-73.601772
12177,42.95002,-74.296985
12237,42.614852,-73.970812
12578,41.803384,-73.78147
13651,43.870842,-76.180886
13603,44.030204,-75.81845
11423,40.714261,-73.76824
12492,42.209414,-74.34767
13205,43.010916,-76.14501
13784,42.431068,-76.159312
10006,40.707904,-74.01342
14787,42.327029,-79.57301
12844,43.495335,-73.62987
10604,41.045387,-73.74451
11373,40.736076,-73.87804
13660,44.758378,-75.14571
12074,43.068203,-74.05526
10313,40.564393,-74.146836
12729,41.475235,-74.60276
13251,43.02143,-76.197701
13795,42.056312,-75.79275
11103,40.762968,-73.91091
14205,42.768413,-78.887094
14428,43.079181,-77.87334
13154,43.134425,-76.765591
10196,40.780751,-73.977182
13420,43.707330999999996,-74.94498
14621,43.185163,-77.60368
10996,41.376109,-73.9788
11801,40.763355,-73.52323
12745,41.762944,-75.030592
13029,43.225081,-76.13966
11769,40.736011,-73.1296
11952,40.994649,-72.53731
11741,40.799706,-73.07485
13438,43.349682,-75.15821
14513,43.052126,-77.09424
10542,41.372581,-73.760132
13731,42.152105,-74.78184
12057,42.959229,-73.35236
14410,43.195261,-77.855883
13666,44.533125,-75.192865
11386,40.651378,-73.870779
12090,42.888816,-73.3555
13692,44.289833,-76.02621
14720,42.105907,-79.27912
12770,41.44515,-74.84003
13758,42.583518,-75.721931
11757,40.690049,-73.37442
13310,42.88821,-75.5688
14812,42.286649,-76.9766
13562,44.465307,-75.230195
10702,41.119008,-73.732996
11729,40.760698,-73.33007
14305,43.115355,-79.03769
11691,40.60002,-73.75962
12981,44.617642000000004,-73.81196
14005,42.906765,-78.24581
14056,42.991173,-78.312171
14743,42.203691,-78.407
13022,43.163364,-76.509567
12534,42.22948,-73.75846
12814,43.582318,-73.65515
13031,43.039916,-76.28757
10170,40.752859,-73.97608
13680,44.593588,-75.32389
10710,40.96555,-73.84506
11803,40.779911,-73.47948
14166,42.4511,-79.415421
14838,42.177019,-76.66687
13483,43.399851,-75.82785
11426,40.732239,-73.72108
13089,43.02143,-76.197701
12966,44.812315,-74.40784
13327,43.932489,-75.29084
14025,42.627312,-78.73768
10301,40.631775,-74.09432
12081,42.59362,-73.566328
10275,40.780751,-73.977182
10705,40.917281,-73.89142
11720,40.868946,-73.08009
12970,44.454639,-74.28753
13605,43.807654,-76.04936
13801,42.504765,-75.77739
14479,43.241502,-78.318828
12409,42.061841,-74.16063
14060,42.443406,-78.32302
10571,41.119008,-73.732996
13834,42.536475,-74.96218
11239,40.645848,-73.87919
12493,41.805576,-73.96845
12743,41.53481,-74.84656
12518,41.434476,-74.03584
10098,40.748181,-73.988421
12546,41.961002,-73.52011
10115,40.810906,-73.96375
11518,40.639575,-73.66703
14069,42.601635,-78.64273
10509,41.41362,-73.59556
13614,44.54141,-75.70576
14502,43.08786,-77.33068
14732,42.229098,-79.11347
12089,42.866666,-73.318113
13146,43.09986,-76.75716
13244,43.037716,-76.139646
14057,42.651776,-78.87634
14102,42.838643,-78.55601
14778,42.270112,-78.684684
11220,40.641436,-74.01574
12710,41.818926,-74.521638
12785,41.518125,-74.57566
12471,41.83962,-74.04033
13905,42.121443,-75.93329
11352,40.651378,-73.870779
14024,42.579516,-78.24818
10543,40.952892,-73.7346
12540,41.656933,-73.74539
13841,42.419896,-75.83772
10103,40.760915,-73.97785
12808,43.758733,-73.76206
10005,40.706019,-74.00858
14072,43.011823,-78.95914
12238,42.614852,-73.970812
14429,43.381027,-78.231338
10249,40.780751,-73.977182
14418,42.605481,-77.20117
12584,41.464073,-74.059104
10527,41.319026,-73.7576
13121,43.483379,-76.315044
13290,43.075066,-76.17411
14710,42.098227,-79.40865
14139,42.716919,-78.53931
14855,42.135945,-77.5078
10523,41.057089,-73.81658
11788,40.819266,-73.20967
12122,42.558318,-74.31458
12987,44.329473,-73.79282
13087,42.706981,-76.156103
13165,42.911377,-76.87027
13341,43.036802,-75.39115
11439,40.722008,-73.790822
12459,42.227987,-74.68912
12965,44.698253,-74.68843
13065,42.822662,-76.80197
10002,40.71704,-73.987
10090,40.780751,-73.977182
10156,40.780751,-73.977182
10184,40.780751,-73.977182
14008,43.318768,-78.63328
14127,42.759917,-78.75294
12768,41.864326,-74.72961
14893,42.474143,-77.097713
11221,40.691234,-73.92637
14821,42.235058,-77.20491
10046,40.780751,-73.977182
10033,40.848764,-73.93496
11096,40.618206,-73.74762
11302,40.75945,-73.715016
14647,43.286024,-77.684264
10019,40.765714,-73.9856
12132,42.466061,-73.629296
12447,42.039355,-74.067014
12571,42.002691,-73.8442
14003,42.998052,-78.184813
12832,43.376197,-73.31153
13032,43.086439,-75.76484
10047,40.780751,-73.977182
12921,44.88821,-73.43225
10922,41.334557,-73.99175
14415,42.757486,-77.02311
14892,42.023442,-76.53404
13335,42.694896,-75.24214
12969,44.711622,-74.09679
14131,43.237855,-78.90884
13748,42.0553,-75.81219
12302,42.862193,-73.96317
12566,41.61134,-74.32764
10095,40.748181,-73.988421
10164,40.780751,-73.977182
14477,43.341512,-78.14128
11363,40.772636,-73.74644
12143,42.46915,-73.82956
13041,43.1835,-76.18002
14085,42.718308,-78.9372
13485,42.766057,-75.32353
10175,40.754305,-73.979782
12755,44.842975,-73.973533
14777,42.385744,-78.23754
13329,43.11545,-74.74379
10279,40.713062,-74.00857
10914,41.464867,-74.255646
12422,42.390291,-74.20164
10155,40.761104,-73.968036
11217,40.68209,-73.97783
11588,40.754757,-73.601772
12071,42.565907,-74.41457
12257,42.614852,-73.970812
14525,42.876222,-78.00056
14059,42.834159,-78.64246
14151,42.768413,-78.887094
14209,42.913257,-78.86612
14417,42.834813,-77.715406
10573,41.010376,-73.67326
12128,42.724978,-73.764296
11003,40.700529,-73.70223
10911,41.160945,-74.060826
11355,40.749463,-73.81941
11577,40.785642,-73.64006
13365,43.053176,-74.84685
13807,42.606209,-74.97261
14510,42.692608,-77.87663
14607,43.149863,-77.58962
12429,41.816628,-73.97824
12457,42.038539,-74.23905
12986,44.220344,-74.46299
13628,43.885519,-75.798319
10576,41.212954,-73.58409
11581,40.651733,-73.71079
13431,43.21574,-75.08534
13674,43.73345,-76.054313
14649,43.286024,-77.684264
14824,42.265328,-76.71263
12420,41.674288,-74.37833
12873,43.11595,-73.31852
10108,40.780751,-73.977182
13492,43.11627,-75.31182
10112,40.759291,-73.97979
14263,42.768413,-78.887094
14816,42.177039,-76.73437
14471,42.762059,-77.50488
14817,42.368,-76.35407
12203,42.678112,-73.82983
12957,44.833996,-74.5716
13063,42.847248,-75.97818
13681,44.414762,-75.37897
14445,43.111663,-77.48709
10952,41.116162,-74.07556
12848,43.100123,-73.524554
13107,43.457798,-76.153442
10463,40.881086,-73.90749
13112,43.105771,-76.41482
14867,42.354851,-76.60338
14869,42.341316,-76.77926
12466,41.905004,-73.97957
13418,42.852808,-75.39938
10055,40.780751,-73.977182
10941,41.478028,-74.35844
11434,40.674888,-73.7727
12526,42.123977,-73.86199
14092,43.169055,-79.02426
13210,43.037166,-76.12653
12412,42.001351,-74.2619
11507,40.769942,-73.65004
12979,44.990606,-73.37017
13452,43.021223,-74.64537
10211,40.780751,-73.977182
10532,41.103664,-73.7958
13699,44.496564,-75.072951
12486,41.831082,-74.07207
13020,42.823968,-76.062425
13053,42.483348,-76.27901
13303,43.368235,-75.4688
14624,43.127195,-77.72465
14925,42.147285,-76.750888
10015,40.780751,-73.977182
13646,44.444242,-75.69227
13648,44.168224,-75.29253
13786,42.445257,-74.70189
10536,41.265478,-73.68512
14029,42.474283,-78.247413
10451,40.819729,-73.9223
10974,41.156095,-74.19214
11224,40.576589,-73.99172
12172,42.285749,-73.733532
10605,41.01002,-73.75158
10980,41.231408,-74.01157
12161,42.521038,-73.851898
12866,43.080399,-73.77038
11223,40.598142,-73.97229
10511,41.260283,-73.94033
11752,40.754386,-73.18326
12116,42.538589,-74.92185
13471,43.346517,-75.60493
12225,42.614852,-73.970812
14757,42.226149,-79.48396
12879,44.145678,-73.815204
12056,42.767853,-74.09083
12058,42.350557,-73.91978
12235,42.614852,-73.970812
10041,40.703041999999996,-74.01009
14819,42.20928,-77.42796
10009,40.727092999999996,-73.97864
11722,40.784874,-73.19924
12160,42.757815,-74.34369
10260,40.780751,-73.977182
13152,42.897167,-76.38963
12052,42.74891,-73.49405
10269,40.780751,-73.977182
13607,44.328698,-75.93103
11405,40.651378,-73.870779
12521,42.176216,-73.65036
14716,42.390802,-79.43873
11251,40.645099,-73.945032
12464,42.081269,-74.32629
14550,42.669499,-78.09375
14881,42.39534,-76.35211
13071,42.677418,-76.54154
10522,41.012729,-73.86602
11235,40.583803,-73.95019
10212,40.780751,-73.977182
11242,40.645099,-73.945032
11725,40.841522,-73.28001
12198,42.685311,-73.63801
12839,43.316622,-73.5735
10021,40.76842,-73.96045
12551,41.387822,-74.354699
12933,44.881962,-73.963279
12569,41.746469,-73.80414
14302,43.32684,-78.830681
10303,40.629448,-74.16239
12594,41.646584,-73.56209
13120,42.950501,-76.15797
12452,42.223407,-74.386635
13062,42.484414,-76.38271
14536,42.54523,-78.06929
13337,42.743186,-74.98164
12495,42.080232,-74.24801
10499,40.851549,-73.840908
10924,41.38928,-74.3337
14280,42.768413,-78.887094
14851,42.460721,-76.505435
11209,40.62327,-74.0295
11421,40.69087,-73.85828
12756,41.900542,-74.827587
12853,43.683067,-73.97457
10030,40.818151,-73.94351
10928,41.360336,-73.97293
13486,43.338878,-75.35861
14643,43.286024,-77.684264
10285,40.71533,-74.016306
10548,41.248359,-73.94147
10959,41.387822,-74.354699
13037,43.059992,-75.87116
13760,42.113974,-76.05256
14533,42.846509,-77.88795
11954,41.03831,-71.9506
14095,43.32684,-78.830681
14752,42.352416,-79.323502
14011,42.844962,-78.27803
14541,42.75147,-76.85353
10307,40.508274,-74.24387
13794,42.402816,-76.036582
10008,40.780751,-73.977182
11212,40.662191,-73.91328
14027,42.57075,-79.030785
12545,41.785109,-73.68075
13129,42.712735,-75.731391
10932,41.485227,-74.484249
11366,40.726137,-73.79502
12589,41.615036,-74.15461
13632,44.139501,-76.061552
14036,42.974083,-78.38961
10113,40.780751,-73.977182
10601,41.032489,-73.76454
14469,42.868609,-77.4509
14707,42.073739,-78.059374
14903,42.129274,-76.84497
14004,42.898709,-78.51652
14109,43.32684,-78.830681
12446,41.790385,-74.30413
12303,42.769009,-73.93619
12417,41.907604,-73.989254
13028,43.279405,-75.93107
13052,42.728977,-75.86633
12240,42.614852,-73.970812
12567,41.997807,-73.66663
13064,43.431311,-76.200448
10703,40.956546,-73.8799
11354,40.767969,-73.82496
13636,43.75965,-76.152508
13862,42.328284,-75.95021
14231,42.768413,-78.887094
13690,44.161058,-74.99617
12723,41.769427,-75.02808
10472,40.830409,-73.86845
11580,40.673,-73.70346
13743,42.213965,-76.34099
10107,40.766429,-73.982728
12224,42.614852,-73.970812
12414,42.223002,-73.90452
12522,41.738853,-73.58921
12827,43.414017,-73.50464
10087,40.780751,-73.977182
10559,41.119008,-73.732996
13468,42.843002,-74.86479
11953,40.886267,-72.9552
12187,42.624507,-74.46772
12450,42.157937,-74.23034
13073,42.591961,-76.39345
14711,42.319654,-78.13384
14213,42.916057,-78.8915
12508,41.505993,-73.96198
13844,42.603506,-75.67053
14055,42.554206,-78.61829
14683,43.286024,-77.684264
11419,40.688688,-73.82216
11548,40.813187,-73.62561
11940,40.806287,-72.75673
11951,40.763634,-72.84554
12095,43.014523,-74.38473
12945,44.360566,-74.25801
12912,44.466008,-73.73441
13114,43.468092,-76.2382
14028,43.326155,-78.71564
14143,42.977828,-78.07934
10920,41.149245,-73.94287
11805,40.922326,-72.637078
10606,41.024107,-73.77808
13441,43.164312,-75.511301
12932,44.212623,-73.59542
13810,42.609579,-75.09464
13084,42.883503,-76.10983
11933,40.933429,-72.74646
11428,40.719981,-73.74127
12762,41.676676,-74.80674
13762,42.206745,-75.74488
10101,40.780751,-73.977182
11514,40.750132,-73.61328
13661,43.714545,-76.10465
10504,41.129908,-73.70352
12553,41.46359,-74.05975
13505,43.087169,-75.260259
12117,43.146907,-74.23466
13691,44.216969,-75.79671
13737,42.080494,-76.097288
14427,42.63529,-78.05135
14545,42.664904,-77.71275
14786,42.12267,-78.221332
10027,40.812665,-73.95499
10464,40.857017,-73.78903
14571,43.34653,-78.25412
14854,42.50632,-76.608222
10598,41.296874,-73.78934
11956,40.991836,-72.47505
13078,42.973991,-76.07493
13682,43.842808,-75.90347
14210,42.866708,-78.83139
14673,43.286024,-77.684264
10553,40.909288,-73.8215
10805,40.897783,-73.77933
11565,40.675249,-73.67298
10517,41.300561,-73.861217
12878,43.426652,-73.96174
12043,42.696926,-74.52436
12082,42.772624,-73.446834
13320,42.772775,-74.7359
14808,42.560553,-77.47257
11931,40.922326,-72.637078
12307,42.804076,-73.93571
14034,42.498791,-78.8835
14132,43.140056,-78.88297
14441,42.684588,-76.95775
10185,40.780751,-73.977182
11599,40.607574,-73.742691
14487,42.809908,-77.65301
13739,42.364673,-74.78034
13792,42.509167,-75.208242
14882,42.564191,-76.54077
13832,42.650584,-75.65761
10165,40.752354,-73.9789
12841,43.642332,-73.50948
14489,43.076715,-76.99231
11374,40.724945,-73.8609
13808,42.532969,-75.25536
14261,42.768413,-78.887094
14870,42.173481,-77.11844
12449,41.993639,-73.99843
12857,43.795443,-73.93994
14588,42.683451,-76.872442
12764,41.588604,-74.99385
14516,43.197378,-76.91443
14815,42.383304,-77.08762
11762,40.68505,-73.44681
12917,44.915973,-74.16565
10282,40.717179,-74.01433
13314,42.832184,-75.32106
12207,42.653979,-73.74833
11715,40.74897,-73.03436
13066,43.028516,-76.00876
13346,42.820826,-75.54012
10985,41.580793,-74.37451
11023,40.798839,-73.73352
14729,42.382899,-78.72101
12229,42.614852,-73.970812
13738,42.567313,-76.123795
11005,40.756983,-73.7148
11777,40.946103,-73.06222
12246,42.647079,-73.750314
13652,44.436004,-75.22228
10036,40.759511,-73.99019
13859,42.367765,-75.24718
14522,43.063858,-77.2223
10174,40.751656,-73.97516
14694,43.286024,-77.684264
13403,43.162119,-75.28435
14021,42.998052,-78.184813
12727,41.657225,-74.98161
12993,44.195201,-73.47194
13421,43.079635,-75.64678
14265,42.768413,-78.887094
14515,43.257819,-77.735079
10923,41.204544,-74.00161
10990,41.259896,-74.35837
12255,42.614852,-73.970812
13136,42.607076,-75.85216
14227,42.881372,-78.74466
14748,42.130224,-78.64583
13113,43.089111,-76.621747
11942,40.84867,-72.57794
12803,43.288818,-73.63643
13088,43.105917,-76.19365
00544,40.922326,-72.637078
11422,40.662538,-73.73514
14891,42.374828,-76.91606
10032,40.840686,-73.94154
12557,41.507368,-74.061301
12736,41.848244,-75.03878
14878,42.451153,-76.93132
12592,41.782781,-73.55792
14031,42.981558,-78.61484
10970,41.192394,-74.04523
13662,44.937212,-74.87693
11021,40.787068,-73.72577
12502,42.086628,-73.6642
13051,42.870698,-75.91128
13602,44.03803,-75.75793
13865,42.070228,-75.63584
10997,41.387822,-74.354699
11970,40.941363,-72.57502
12520,41.442589,-74.01389
13672,44.4987,-74.74685
10577,41.037203,-73.71588
11361,40.763177,-73.77392
14468,43.289787,-77.79548
10265,40.780751,-73.977182
14755,42.249436,-78.80282
10179,40.780751,-73.977182
10709,40.953849,-73.81143
12137,42.862695,-74.11759
12738,41.648888,-74.57064
13464,42.687757,-75.61558
14467,43.048663,-77.60843
10930,41.35805,-74.12096
13642,44.319897,-75.45537
14091,42.535917,-78.88235
10158,40.749435,-73.9758
11969,40.922326,-72.637078
12025,43.07681,-74.15332
12765,41.845381,-74.61427
13215,42.996804,-76.2177
14779,42.168508,-78.7297
14845,42.181584,-76.83639
12188,42.80535,-73.68976
14592,42.875685,-77.883511
14859,42.116615,-76.54806
11595,40.754757,-73.601772
12603,41.67086,-73.88107
13475,42.870799,-74.84542
14105,43.199665,-78.48378
14619,43.136363,-77.64685
10045,40.70859,-74.008687
13124,42.639288,-75.82012
12130,42.442592,-73.65778
13044,43.28547,-76.00138
14622,43.21543,-77.55638
11557,40.639534,-73.69253
11796,40.731954,-73.10081
11978,40.816142,-72.63449
12020,43.006309,-73.8604
11561,40.588154,-73.66517
12972,44.563323,-73.52307
11804,40.765378,-73.45781
12148,42.842133,-73.86828
14863,42.451569,-76.706717
12864,43.667618,-74.456913
12944,44.483465,-73.4801
13676,44.651265,-74.95289
12439,42.302596,-74.22711
12874,43.685475,-73.50767
13224,43.041866,-76.1032
13782,42.18942,-74.99219
12144,42.63738,-73.72587
11555,40.754757,-73.601772
11558,40.603159,-73.65515
10117,40.780751,-73.977182
11575,40.679413,-73.58694
11789,40.955586,-72.9733
14646,43.286024,-77.684264
11735,40.725968,-73.44151
12068,42.953913,-74.37883
11791,40.815215,-73.50057
12604,41.759905,-73.743714
13119,42.97446,-76.440833
10993,41.207594,-73.97772
11109,40.651378,-73.870779
13402,42.90777,-75.4988
10625,41.119008,-73.732996
10963,41.475197,-74.53847
14463,42.796578,-77.063876
14730,42.174736,-78.94734
10969,41.295568,-74.48935
11854,40.754757,-73.601772
14742,42.120512,-79.30958
14744,42.426885,-78.19509
14776,42.260012,-78.016139
14805,42.366682,-76.72562
10242,40.780751,-73.977182
11229,40.599256,-73.94118
12927,44.220971,-74.85053
10311,40.605245,-74.179485
12572,41.930983,-73.88271
14453,43.010908,-77.47054
14709,42.339925,-77.99413
12956,44.088275,-73.51745
13204,43.048966,-76.17536
10125,40.780751,-73.977182
10968,41.040623,-73.91878
11207,40.670874,-73.89424
12754,41.798476,-74.7361
13833,42.185196,-75.7763
14461,42.808127,-77.287611
10541,41.372419,-73.75367
10592,41.119008,-73.732996
14724,42.066681,-79.66612
12133,42.926121,-73.346409
12871,43.088919,-73.59633
11770,40.643951,-73.16115
10804,40.946805,-73.78797
13480,42.922823,-75.36494
12787,41.80854,-74.84599
12953,44.813419,-74.2772
10034,40.867653,-73.92
10038,40.709677,-74.00365
11215,40.667508,-73.9856
12830,43.12943,-73.712415
12960,44.025573,-73.51287
12961,44.061849,-73.58384
14211,42.907358,-78.82355
10154,40.757986,-73.97267
10704,40.920273,-73.8612
10973,41.391172,-74.47758
12060,42.41956,-73.50412
11719,40.780058,-72.91566
13137,43.157653,-76.44698
13802,42.255624,-76.05009
14547,42.808127,-77.287611
12923,44.948894,-73.96545
14171,42.426278,-78.6474
11737,40.754757,-73.601772
14611,43.147563,-77.64162
13454,43.222171,-74.80223
14563,43.348369,-77.045288
13433,43.580184,-75.31757
14557,43.041606,-78.057252
14564,42.980323,-77.42022
14750,42.098657,-79.32439
14902,42.147285,-76.750888
11377,40.742869,-73.90377
13159,42.802031,-76.12717
12029,42.399159,-73.42757
13218,43.02143,-76.197701
11205,40.694214,-73.96529
11379,40.716028,-73.87925
11950,40.80481,-72.84664
14173,42.524691,-78.475474
10314,40.606337,-74.14513
13461,43.070808,-75.59912
10173,40.754302,-73.97955
00501,40.922326,-72.637078
11004,40.742944,-73.70956
11214,40.598994,-73.99611
12211,42.705345,-73.76924
12325,42.833261,-74.058015
13331,43.822824,-74.87283
12845,43.41928,-73.70766
12936,44.259479,-73.40591
13212,43.128534,-76.13931
13141,42.7707,-76.18642
13641,44.207681,-75.914556
10603,41.053182,-73.77672
11517,40.679845,-73.986415
14519,43.227921,-77.30097
12846,43.329851,-73.82911
13149,42.718259,-76.149045
13024,43.163364,-76.509567
13780,42.426583,-75.48119
14454,42.798159,-77.77733
10133,40.780751,-73.977182
11579,40.846388,-73.64452
12125,42.474028,-73.4075
14140,42.807159,-78.667599
14464,43.319027,-77.91991
10524,41.363063,-73.92154
12027,42.912175,-73.90355
14784,42.326844,-79.3902
14013,43.074578,-78.40345
13684,44.353607,-75.0694
10001,40.750742,-73.99653
11041,40.754757,-73.601772
12084,42.698231,-73.89906
12781,41.719016,-74.755373
12877,43.618466,-73.354596
10503,41.024855,-73.87513
11216,40.680398,-73.94824
11369,40.762854,-73.87051
11201,40.695286,-73.98907
12054,42.614979,-73.84086
12226,42.614852,-73.970812
12411,41.87916,-74.03995
12697,44.776061,-74.596249
13313,42.87896,-75.25569
14452,43.381027,-78.231338
14580,43.220991,-77.45364000000001
14856,42.374218,-77.364812
12780,41.429425,-74.72244
13068,42.505075,-76.35283
11742,40.810606,-73.04036
12123,42.522197,-73.60613
12849,43.433107,-73.29152
13639,44.268403,-75.13664
14416,43.067831,-77.99024
14411,43.244034,-78.2023
14883,42.234865,-76.48643
10580,40.976579,-73.69002
12228,42.614852,-73.970812
12103,42.6464,-74.130201
13623,44.440171,-75.757938
12247,42.614852,-73.970812
11416,40.683301,-73.8503
11965,41.07815,-72.35093
13117,43.002267,-76.704722
11702,40.687649,-73.32549
13034,42.912846,-76.70818
11286,40.658825,-74.004495
13108,42.979467,-76.33811
11594,40.754757,-73.601772
12214,42.614852,-73.970812
14652,43.286024,-77.684264
11413,40.670138,-73.75141
14774,42.114385,-78.168055
13624,44.230421,-76.09312
11730,40.72921,-73.18073
10309,40.529749,-74.21304
10957,41.308218,-73.613803
14651,43.286024,-77.684264
11370,40.763015,-73.89052
11552,40.6949,-73.65394
13404,43.818705,-75.480342
13750,42.473691,-74.8134
10213,40.780751,-73.977182
14701,42.09179,-79.24459
13685,43.936173,-76.10295
14539,42.834327,-77.877876
10982,41.160945,-74.060826
13158,42.717801,-75.97209
10597,41.289162,-73.58834
12261,42.614852,-73.970812
12577,41.433856,-74.11963
13501,43.087669,-75.22681
10546,41.199502,-73.79269
